Part Number,Parts,CPU,Clock speed [max] (MHz) ,DMIPS,Flash (KB),SRAM(kB),EEPROM (kB) ,GPIO,USB,USB (speed),USB (type),CAN,UART,I?C,SPI,ADC channels,ADC (bits) ,Comparators,DAC (bits) ,Timers,Timer (bits) ,SCTimer / PWM,PWM,Package name,Temperature range,Temperature sensor,Supply voltage [min] (V) ,Supply voltage [max] (V) ,Product status,Demoboard,,,,
LPC4337JBD144,LPC4337JBD144,Cortex-M4F;M0,204,430,1024,136,16,83,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LQFP144,-40 °C to +105 °C,2.4,3.6,Production,OM13027; OM13070; OM13082
LPC4337JET100,LPC4337JET100,Cortex-M4F;M0,204,430,1024,136,16,49,1,2,HS (2x),host/device,-,2,4,2,3,2,4,10,0,10,41,32,1,1,6,1,TFBGA100,-40 °C to +105 °C,2.4,3.6,Production,OM13027; OM13070; OM13082
LPC4337JET256,LPC4337JET256,Cortex-M4F;M0,204,430,1024,136,16,164,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,OM13027; OM13070; OM13082
LPC4350FET180,LPC4350FET180,Cortex-M4F;M0,204,430,0,264,0,118,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,TFBGA180,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4350FET256,LPC4350FET256,Cortex-M4F;M0,204,430,0,264,0,164,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LBGA256,-40 °C to +85 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4353FET256,LPC4353FET256,Cortex-M4F;M0,204,430,512,136,16,164,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,OM13027; OM13031; OM13040
LPC4353JBD208,LPC4353JBD208,Cortex-M4F;M0,204,430,512,136,16,142,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LQFP208,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4353JET256,LPC4353JET256,Cortex-M4F;M0,204,430,512,136,16,164,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4357FET256,LPC4357FET256,Cortex-M4F;M0,204,430,1024,136,16,164,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,4,32,1,1,6,1,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,OM13027; OM13031; OM13040; OM13054
LPC4357JBD208,LPC4357JBD208,Cortex-M4F;M0,204,430,1024,136,16,142,1,2,HS (2x),host/device,-,2,4,2,3,2,8,10,0,10,41,32,1,1,6,1,LQFP208,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4357JET256,LPC4357JET256,Cortex-M4F;M0,204,430,1024,136,16,164,1,2,HS (2x),host/device,1,2,4,2,3,2,8,10,0,10,4,32,1,1,6,1,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,OM13027
LPC4370FET100,LPC4370FET100,Cortex-M4F;M0,204,430,0,282,0,49,1,2,HS (2x),host/device,-,2,4,2,3,2,3,12,0,10,41,32,1,1,6,0,TFBGA100,-40 °C to +85 °C,2.4,3.6,Production,OM13054
LPC4370FET256,LPC4370FET256,Cortex-M4F;M0,204,430,0,282,0,164,1,2,HS (2x),host/device,-,2,4,2,3,2,22,10,0,10,41,32,1,1,6,1,LBGA256,-40 °C to +85 °C,2.4,3.6,Production,OM13073
LPC43S20FBD144,LPC43S20FBD144,Cortex-M4F;M0,204,430,0,200,0,83,0,1,HS,host/device,0,2,4,2,3,2,8,10,0,10,4,32,1,1,6,0,LQFP144,-40 °C to +85 °C,2.4,3.6,Production,OM13073
LPC43S30FET256,LPC43S30FET256,Cortex-M4F;M0,204,430,0,264,0,164,1,2,HS (2x),host/device,0,2,4,2,3,2,8,10,0,10,4,32,1,1,6,1,LBGA256,-40 °C to +85 °C,2.4,3.6,Production,OM13073
LPC43S57JET256,LPC43S57JET256,Cortex-M4F;M0,204,430,1024,136,16,164,1,2,HS (2x),host/device,1,2,4,2,3,2,8,10,0,10,4,32,1,1,6,1,LBGA256,-40 °C to +105 °C,2.4,3.6,Production,OM13073
LPC54101J256BD64,LPC54101J256BD64,Cortex-M4F,100,127,256,104,-,50,-,-,-,-,-,-,4,3,2,-,12,12,-,-,5,32,1,1,1,-,LQFP64,-40 °C to +105 °C,1.62,3.6,Production,OM13077; OM13078
LPC54101J256UK49,LPC54101J256UK49,Cortex-M4F,100,127,256,104,-,39,-,-,-,-,-,-,4,3,2,-,12,12,-,-,5,32,1,1,1,-,WLCSP,-40 °C to +105 °C,1.62,3.6,Production,OM13077; OM13078
LPC54101J512BD64,LPC54101J512BD64,Cortex-M4F,100,127,512,104,-,50,-,-,-,-,-,-,4,3,2,-,12,12,-,-,5,32,1,1,1,-,LQFP64,-40 °C to +105 °C,1.62,3.6,Production,OM13077; OM13078
LPC54101J512UK49,LPC54101J512UK49,Cortex-M4F,100,127,512,104,-,39,-,-,-,-,-,-,4,3,2,-,12,12,-,-,5,32,1,1,1,-,WLCSP,-40 °C to +105 °C,1.62,3.6,Production,OM13077; OM13078
LPC54102J256BD64,LPC54102J256BD64,Cortex-M4F; Cortex-M0+,100,220,256,104,-,50,-,-,-,-,-,-,4,3,2,-,12,12,-,-,5,32,1,1,1,-,LQFP64,-40 °C to +105 °C,1.62,3.6,Production,OM13077; OM13078
LPC54102J256UK49,LPC54102J256UK49,Cortex-M4F; Cortex-M0+,100,220,256,104,-,39,-,-,-,-,-,-,4,3,2,-,12,12,-,-,5,32,1,1,1,-,WLCSP,-40 °C to +105 °C,1.62,3.6,Production,OM13077; OM13078
LPC54102J512BD64,LPC54102J512BD64,Cortex-M4F; Cortex-M0+,100,220,512,104,-,50,-,-,-,-,-,-,4,3,2,-,12,12,-,-,5,32,1,1,1,-,LQFP64,-40 °C to +105 °C,1.62,3.6,Production,OM13077; OM13078
LPC54102J512UK49,LPC54102J512UK49,Cortex-M4F; Cortex-M0+,100,220,512,104,-,39,-,-,-,-,-,-,4,3,2,-,12,12,-,-,5,32,1,1,1,-,WLCSP,-40 °C to +105 °C,1.62,3.6,Production,OM13077; OM13078
LPC1517JBD48,LPC1517JBD48,Cortex-M3,72,90,64,12,4,32,0,-,-,1,3,1,2,16,12,4,4,1,LQFP48,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1517JBD64,LPC1517JBD64,Cortex-M3,72,90,64,12,4,46,0,-,-,1,3,1,2,24,12,4,4,1,LQFP64,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1518JBD100,LPC1518JBD100,Cortex-M3,72,90,128,20,4,78,0,-,-,1,3,1,2,24,12,4,4,1,LQFP100,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1518JBD64,LPC1518JBD64,Cortex-M3,72,90,128,20,4,46,0,-,-,1,3,1,2,24,12,4,4,1,LQFP64,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1519JBD100,LPC1519JBD100,Cortex-M3,72,90,256,36,4,78,0,-,-,1,3,1,2,24,12,4,4,1,LQFP100,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1519JBD64,LPC1519JBD64,Cortex-M3,72,90,256,36,4,46,0,-,-,1,3,1,2,24,12,4,4,1,LQFP64,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1547JBD48,LPC1547JBD48,Cortex-M3,72,90,64,12,4,30,1,FS,device,1,3,1,2,16,12,4,4,1,LQFP48,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1547JBD64,LPC1547JBD64,Cortex-M3,72,90,64,12,4,44,1,FS,device,1,3,1,2,24,12,4,4,1,LQFP64,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1548JBD100,LPC1548JBD100,Cortex-M3,72,90,128,20,4,76,1,FS,device,1,3,1,2,24,12,4,4,1,LQFP100,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1548JBD64,LPC1548JBD64,Cortex-M3,72,90,128,20,4,44,1,FS,device,1,3,1,2,24,12,4,4,1,LQFP64,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1549JBD100,LPC1549JBD100,Cortex-M3,72,90,256,36,4,76,1,FS,device,1,3,1,2,24,12,4,4,1,LQFP100,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1549JBD48,LPC1549JBD48,Cortex-M3,72,90,256,36,4,30,1,FS,device,1,3,1,2,16,12,4,4,1,LQFP48,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
LPC1549JBD64,LPC1549JBD64,Cortex-M3,72,90,256,36,4,44,1,FS,device,1,3,1,2,24,12,4,4,1,LQFP64,-40 °C to +105 °C,2.4,3.6,Production,OM13068; OM13056; OM13064; OM13067,,,,,,,,
